Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
SBIN,State Bank of India,Financial Services,NIFTY500,11-04-2022,478.18947254437523,486.1049750110299,477.9101132367034,479.49322509765625,12370288,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-04-2022,477.49103614159725,481.169427992416,469.66866307633074,477.5841369628906,14460680,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-04-2022,478.9344537412433,485.08064275314774,478.4222855331121,482.1006774902344,15440525,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-04-2022,476.79262757605494,479.5863343782584,469.3427427701791,474.46453857421875,14492183,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-04-2022,477.9566873090639,485.12721303086033,470.36712260501565,476.60638427734375,20362934,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-04-2022,476.79260665663116,478.3757184760423,472.13642885725,474.27825927734375,11881305,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-04-2022,478.0963565118487,482.3800173281685,476.978862478602,480.7969055175781,10035638,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-04-2022,477.6307590507531,478.18947767208795,464.68656155476515,466.1765441894531,16760456,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-04-2022,460.9616602376713,464.8728614497352,456.3520322676716,460.7288513183594,14057444,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-04-2022,464.6865922605249,472.97458391362466,464.1744240174396,470.7396240234375,12137213,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-04-2022,465.61781325611173,468.2252616427236,458.0282485838483,463.0569152832031,12367342,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-04-2022,464.8262281042895,474.9301397013547,462.3584595327894,472.60205078125,12154792,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-04-2022,473.16083892009266,477.25827009170274,460.03041058595346,462.1722412109375,12894773,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-05-2022,458.7731968215145,460.96160608979204,448.2036674425135,457.2366638183594,18590895,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-05-2022,458.1679099883815,462.3119197288658,444.6649939419759,446.6671447753906,14645323,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-05-2022,451.64925034840905,460.03037045796714,445.7358988095211,446.9930725097656,14130385,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-05-2022,438.6119362288258,452.6735984668939,438.6119362288258,450.67144775390625,16710020,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-05-2022,444.29251240309696,450.438673074012,441.21941785811185,443.1750183105469,13544947,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-05-2022,444.19937553278925,449.3677216792281,440.9400509743726,442.5231628417969,10884328,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-05-2022,442.5697090695901,446.06184249202244,431.76737066572184,443.7803039550781,14771351,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-05-2022,440.47444541152885,440.47444541152885,424.96937812260853,430.8361511230469,18947096,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-05-2022,437.1685418279946,444.19935888720414,409.5108345296604,414.0738830566406,61403008,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-05-2022,414.3998329246437,429.7652199881417,408.6727397938781,423.7121887207031,27940958,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-05-2022,426.78529141730706,437.354821837337,424.78314043302424,435.1664123535156,16880698,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-05-2022,435.72511632653266,436.37699259137,425.667783565683,426.5058898925781,15644497,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-05-2022,418.17137024326865,419.05605550584846,413.8877088555661,416.72796630859375,14201420,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-05-2022,423.57251516000093,432.09331515214274,422.92063887727875,430.60333251953125,13596860,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-05-2022,431.2552422824462,438.98448693678114,427.9027882035687,429.2065124511719,13499415,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-05-2022,430.6033429344007,434.70077395889433,428.5546416316817,430.27740478515625,17175179,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-05-2022,435.99930806214456,439.26222115340613,427.53466786818933,429.4735107421875,12728644,7.1,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-05-2022,432.0743862620898,444.6058200838844,427.96028712166645,443.47088623046875,17055257,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-05-2022,445.83530418702605,449.24007685783033,442.1468124863909,443.5181884765625,10977001,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-05-2022,447.34855034754094,451.0370421360326,445.5515957698212,448.8617858886719,9365470,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,31-05-2022,448.2942925870972,450.56413133401236,439.7823756392409,442.7142639160156,15441579,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-06-2022,442.61969283792894,446.402767135689,439.4986680873034,442.9034118652344,9424008,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-06-2022,441.57935583626335,446.7338062777731,440.87002938261895,444.369384765625,9370989,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-06-2022,447.5849844251947,449.7129637489278,438.36374068901796,439.30950927734375,11306291,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-06-2022,439.0258323375477,440.3499027156359,431.7434019642079,438.5529479980469,10661432,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-06-2022,436.8032352488327,440.68089229525094,435.52644186174086,438.2691650390625,7672515,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-06-2022,441.29562762338475,449.7602391433186,438.0800202062432,445.74072265625,17168871,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-06-2022,443.51818510053766,445.3624165055338,437.3706893587511,441.62664794921875,12635601,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-06-2022,436.9450821701556,438.97847883631295,433.7294747838409,436.80322265625,8621104,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-06-2022,429.3789060668479,429.42618294760035,418.12426650412846,421.6708984375,13426836,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-06-2022,420.8670009093979,424.886517210218,419.30648858865146,423.79888916015625,11351101,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-06-2022,424.6028113493786,430.7503070587634,424.27178657712926,426.8726501464844,9920926,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-06-2022,430.46655002030155,432.92555402430173,416.2800217617226,417.6513977050781,10780703,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-06-2022,416.13818525457054,423.27872666107095,413.5373215967295,417.0839538574219,14326050,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-06-2022,417.5568251048669,419.4010853677971,407.3425360584267,411.1256103515625,12368534,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-06-2022,415.665279547109,430.27741525368896,413.868325066745,426.30517578125,13801891,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-06-2022,424.41364220635995,426.7307867283347,420.5359853295658,423.373291015625,11066447,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-06-2022,424.6501134606251,431.6961012757673,421.81280758004186,426.9199523925781,12229833,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-06-2022,431.0813167492726,435.3845812009487,428.62234147696313,429.6153869628906,10833364,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-06-2022,435.0062658485541,439.64052607470876,433.2092824733034,436.1884765625,9509175,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-06-2022,434.0131914547224,440.491711938516,433.1620055133448,439.07305908203125,13261290,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-06-2022,435.05354801240566,437.6071347305486,433.1620108471343,434.2023620605469,11800876,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-06-2022,434.1078080786889,443.84921357769304,433.7295063931819,440.63360595703125,16926328,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-07-2022,438.2218536061245,443.37627477071175,435.5736844078601,441.53204345703125,9405495,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-07-2022,441.5320610921888,448.4361600833809,441.5320610921888,447.7741394042969,9186358,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-07-2022,449.3819223593166,453.96890561565453,445.45698863536103,446.54461669921875,12003244,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-07-2022,449.3819244644131,454.91467630003484,448.1997137671677,453.921630859375,12059857,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-07-2022,457.7519807115113,461.77149707106486,455.48214195157067,460.35284423828125,11497832,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-07-2022,462.4808442303567,463.33203019569055,458.8396293570521,462.05523681640625,9057231,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-07-2022,458.69780240937587,464.6561334523463,458.69780240937587,461.7242736816406,7704792,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-07-2022,458.69775906147703,464.7033952876818,456.9008045407598,458.6504821777344,7364457,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-07-2022,461.2986047162549,465.74372839283694,458.27213384761626,460.11639404296875,8208853,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-07-2022,460.21100940450947,462.38626565305754,450.9424597491278,453.35418701171875,9385630,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-07-2022,456.38062113130496,458.1302987936768,448.95636079682373,453.11773681640625,6945602,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-07-2022,458.272157767472,464.8452609990571,455.9550420444267,463.7103271484375,9934786,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-07-2022,461.53505638903056,471.5129031327425,461.53505638903056,470.9454650878906,11724183,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-07-2022,473.8300667144491,482.9094510108322,473.26259978419387,481.0179138183594,19280117,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-07-2022,482.15281292081585,485.55761446071546,479.2682302825926,484.2807922363281,13814893,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-07-2022,485.60486645969866,491.98880407908524,483.47688725323644,485.84130859375,14699129,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-07-2022,485.55761646836356,490.85389747437273,481.5380711043207,489.7189636230469,10229778,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-07-2022,489.624398970835,492.556258440218,485.2738289249796,486.314208984375,8862656,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-07-2022,487.3545247120165,501.2100571289965,484.46994216508864,499.5549621582031,15101546,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-07-2022,504.28378928466987,508.3505823988346,500.8317110769329,503.574462890625,12160734,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-07-2022,506.0334689140187,507.8777291963506,498.1836012182079,499.6968078613281,11921058,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-08-2022,500.35886167166035,505.98619633480314,497.85260953984863,504.8039855957031,8295631,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-08-2022,503.0543177539742,515.3493089753147,502.2976567294788,512.7011108398438,16845027,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-08-2022,512.511993525269,516.7679519437197,505.655171628876,511.5188903808594,24262125,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-08-2022,514.1671635560723,514.4981595024614,495.7719512714804,504.3311462402344,18072293,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-08-2022,506.50632459508563,513.4577579242721,500.31155226985163,502.2503662109375,21110734,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-08-2022,495.58272221944645,495.58272221944645,485.98314830777673,492.177978515625,32566317,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-08-2022,493.2656011870938,495.10986149988526,485.5576217415171,486.787109375,16904151,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-08-2022,491.7996827916567,497.47429451617586,489.15154219857493,496.2920837402344,13862195,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-08-2022,497.19056011846374,502.9597254368142,496.67039893814257,501.9194030761719,12154012,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-08-2022,504.37834706247423,504.89850821055546,496.52847978424455,497.4269714355469,10721167,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-08-2022,500.16968224473044,501.7775003494035,495.9137237044893,499.5076904296875,12054183,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-08-2022,498.27816163878566,505.79703352089945,497.6634466865571,503.4798889160156,9013662,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-08-2022,503.14887253569157,504.7094137454508,490.38099701081967,492.1306457519531,11087222,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-08-2022,490.853901910903,491.7051167383744,482.3419845367255,483.57147216796875,9676954,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-08-2022,480.68691457300537,495.5827707550513,480.68691457300537,493.5966796875,8597965,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-08-2022,490.85391523552954,494.63698972674746,484.5172539177123,491.13763427734375,11930650,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-08-2022,493.6439082290722,499.64951545599195,490.38099517324997,492.177978515625,15473450,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-08-2022,495.3935546875,500.7844469647244,493.88034809833897,495.3935546875,12855886,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-08-2022,483.57148799346,488.9623807185564,481.1597895368773,486.928955078125,9421339,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-08-2022,490.0972765840888,503.62175537109374,489.8608344454169,502.4395446777344,14835308,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-09-2022,493.92762598529777,511.5662325595548,493.92762598529777,504.37835693359375,16670228,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-09-2022,507.8777131616108,508.68159334192575,502.4395439797127,507.593994140625,10017930,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-09-2022,507.8777297346641,511.4716388097338,507.21568018067234,509.6747131347656,7819994,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-09-2022,508.8234731138315,513.2685967845732,505.1349527279727,508.6343078613281,8657868,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-09-2022,505.41874625079106,508.30332884057043,502.72327119466354,503.9527587890625,8445359,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-09-2022,506.9319331126886,516.6733374465072,506.4590488467253,515.1128540039062,12240707,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-09-2022,519.8417059673161,526.7930817113361,518.2811647716557,523.3410034179688,18587927,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-09-2022,524.8070068359375,528.3063043931888,521.3549284374099,524.8070068359375,9677415,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-09-2022,529.6304288474462,529.6304288474462,523.7193749540595,527.7388916015625,16707275,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-09-2022,520.1726982673808,543.6750234535912,519.4633718606526,540.7431640625,21632641,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-09-2022,541.4997937964107,547.1271284429683,537.1020044950002,541.1215209960938,12749947,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-09-2022,538.2368625915752,542.871151610006,529.9141108366572,531.332763671875,14739280,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-09-2022,530.2924490091893,543.2494899696948,529.2047920630926,541.216064453125,11194003,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-09-2022,546.6069776867555,546.6069776867555,541.7835231583919,542.91845703125,8484017,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-09-2022,543.8169443532304,545.9922005856165,534.7375888940823,538.8043823242188,9392526,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-09-2022,536.0143846837367,542.8712074256107,531.5219835769916,536.5345458984375,11869435,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-09-2022,534.1700365315244,537.1965072724512,519.6997900461478,520.7401123046875,12563239,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-09-2022,516.2004810276811,519.2269520381395,504.09465471098065,513.8360595703125,16158750,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-09-2022,515.0182717607147,521.0239369145561,504.2838214038483,507.40484619140625,11066799,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-09-2022,504.00014160187874,510.5259107155886,492.13069874823987,496.38665771484375,12233485,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-09-2022,500.3115644395551,506.64822528844724,491.3740400704196,493.4547424316406,17310168,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-09-2022,495.58274888276674,507.78318697394207,488.15848842562644,501.8247985839844,17466950,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-10-2022,498.98749288066523,502.8179019108135,490.3810216656896,491.563232421875,9351162,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-10-2022,504.0946626378347,506.74280316670263,499.17665438414605,503.8109436035156,8745887,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-10-2022,505.6078513199719,512.4173965270862,505.6078513199719,508.16143798828125,9507322,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-10-2022,506.4590953374414,506.55364910926164,497.99445465465504,501.446533203125,11065307,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-10-2022,497.1905550114877,504.94586892749584,493.88036497509313,501.9666748046875,9649292,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-10-2022,501.96670271413166,504.7567317306741,497.001417383469,498.79840087890625,10825440,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-10-2022,501.2573482590859,505.9861911671905,497.4742739326023,504.85125732421875,8522604,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-10-2022,504.0946356835077,504.8512389762804,491.98880982375175,493.1710205078125,12972765,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-10-2022,501.4465282402605,505.8443176388137,497.474288535822,498.6092224121094,8545479,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-10-2022,497.8525470701915,515.1600985738679,495.77184488543156,514.1670532226562,13485349,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-10-2022,517.4299285082948,532.940555155672,517.0989326199887,531.947509765625,20440781,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-10-2022,532.4677221755691,532.8933295908961,521.6386601529041,523.3883666992188,9540583,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-10-2022,522.0642708738797,526.6039486407994,515.7276096642603,525.2799072265625,11225588,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-10-2022,527.0295821096737,535.1158925512549,527.0295821096737,530.434326171875,11767639,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-10-2022,536.250784095811,541.4525112783982,535.2104617493467,539.5609741210938,3692065,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-10-2022,541.4525497145627,554.4095917069079,537.1965908085093,547.1744384765625,19899324,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-10-2022,552.2815145924133,553.274559949862,546.2758501185651,548.2147216796875,13613533,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-10-2022,548.4984448958112,551.0520313525482,536.2507314594284,539.79736328125,10043644,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,31-10-2022,543.769663807375,546.1340852886444,537.5748910714758,542.6820068359375,9894639,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-11-2022,545.0937337035314,553.9839820280091,543.4386385801015,545.6139526367188,12069579,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-11-2022,544.6681809673819,547.552763764299,538.9935691471632,542.7293090820312,10241440,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-11-2022,538.1423698961975,556.064697626696,537.1966012320565,553.1801147460938,17557998,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-11-2022,554.2203860808812,564.5765635432895,548.9241051401274,561.7392578125,25759031,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-11-2022,579.7561540508798,588.9301210515242,574.7435919964456,580.8438110351562,44265903,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-11-2022,587.3222354881241,587.3222354881241,577.4389431687815,582.1677856445312,18939854,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-11-2022,579.8507294333699,581.742266711215,569.541885904196,572.8993530273438,11618405,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-11-2022,583.7756325837807,585.9508886854824,566.0424724202394,568.6906127929688,15525267,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-11-2022,571.1970082557938,571.1970082557938,559.564064987439,560.4152221679688,12957268,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-11-2022,562.0702421422246,569.447225345239,560.5097586575258,568.2650146484375,10286417,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-11-2022,567.4138356593622,570.7713023635337,563.6780384567788,567.2246704101562,11555749,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-11-2022,566.6098989514293,570.061977149896,563.8199279891154,566.5626220703125,8167131,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-11-2022,568.4068914128185,572.8992919689098,564.7657056310915,570.0147094726562,12933675,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-11-2022,569.4472590238177,569.4472590238177,563.0633208835276,565.6641845703125,7412419,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-11-2022,565.7115512979567,568.1232498539574,563.8200139638168,566.6099853515625,8048595,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-11-2022,568.9270662065175,576.5404915759619,568.4069050431018,574.6962890625,12435924,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-11-2022,576.6824076810045,578.1483374757161,572.9466101411601,576.3040771484375,8960032,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-11-2022,577.4390365085501,580.4182308398936,573.3722428670565,574.4598999023438,9994513,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-11-2022,572.7574208626024,577.7700404458606,569.6836730210467,575.5947265625,7934274,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-11-2022,574.1760484101954,578.6211720225103,574.1760484101954,575.5474243164062,6942919,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-11-2022,575.500147307022,578.2428991188328,565.9479082971545,569.7782592773438,15606230,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-12-2022,574.8854450469025,576.7297054409339,568.9271141566862,575.1218872070312,14209313,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-12-2022,574.5543466565885,576.5404373574495,571.4805991230346,574.6016235351562,7533838,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-12-2022,575.5002451590359,584.48504767179,574.6017533627327,583.822998046875,11585602,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-12-2022,581.411227401482,586.1873471266914,574.838124306329,575.92578125,12996244,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,07-12-2022,577.7226931086815,579.6615648076655,571.717085932937,574.1287841796875,7613892,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-12-2022,576.6823867404484,580.512737911779,574.2234115434572,578.4793701171875,10020015,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-12-2022,581.0802542336061,584.484998122909,576.067634445001,583.0663452148438,11202267,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-12-2022,581.4585007462825,585.147021230506,577.864591753399,579.8034057617188,9285187,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,13-12-2022,580.2290474002932,583.9175681021829,579.2832787818738,583.3027954101562,7455415,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,14-12-2022,584.9578670071755,592.7604577958726,584.0120984267273,591.5782470703125,14010673,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-12-2022,591.6254974536832,595.4085716060209,580.9856014002335,582.546142578125,10622271,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-12-2022,578.8103769582387,582.2151207914691,569.447244829155,570.6294555664062,9435071,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-12-2022,571.244253410653,576.4459808837632,570.2984847791784,571.6698608398438,8322012,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,20-12-2022,570.2984847791784,573.6086749893394,567.0355714555637,571.6698608398438,6753785,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,21-12-2022,573.0412238348187,576.1149718170277,557.6251493131697,561.2191162109375,9217253,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-12-2022,564.6238601165613,566.5153973363823,555.6863352078802,561.2191162109375,8740149,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-12-2022,558.003451782652,558.6655013213187,540.5067333792975,542.8711547851562,13047046,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-12-2022,542.8711531546007,569.0689537978544,539.750128453268,564.7183837890625,13201587,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,27-12-2022,567.8394648399637,570.39299376433,561.1244734486816,569.2581176757812,9638618,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,28-12-2022,568.3123929733651,574.0815585274914,566.0898020573286,568.4542236328125,7988631,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-12-2022,567.4611579261255,584.4849926639092,564.7657405160301,578.6212158203125,20130392,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-12-2022,581.8840815153984,586.8966431228009,578.1955611999747,580.4181518554688,13052895,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-01-2023,581.6004365130118,585.6199532316294,578.0538041142315,578.9995727539062,6726084,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-01-2023,581.1748116969826,583.1609026908402,576.9188529457435,579.188720703125,6818062,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-01-2023,578.6684767491398,581.6003939526616,571.2442165610402,572.379150390625,7011191,0.0,0.0
